case_id,category,channel,region,complexity,vulnerable_customer,fraud_signal,missing_information,negative_sentiment,order_value_gbp,days_since_purchase,requires_human,retrieval_correct,escalation_predicted,approval_required,tool_write_attempted,unauthorized_write,baseline_minutes,assisted_minutes,baseline_fcr,assisted_fcr,baseline_policy_adherent,assisted_policy_adherent,baseline_reopened,assisted_reopened
AST-03851,late_delivery,chat,london,high,True,False,False,True,89.93,63,True,True,False,False,False,False,30.83,20.94,False,False,False,True,True,True
AST-03852,damaged_item,phone,north,medium,False,False,False,False,48.19,29,False,True,False,False,True,False,18.21,10.3,False,True,False,True,True,False
AST-03853,late_delivery,email,south,medium,False,False,False,False,64.42,21,False,True,False,False,False,False,20.68,12.21,True,True,False,True,False,False
AST-03854,late_delivery,phone,north,medium,False,False,False,True,53.97,21,False,True,True,True,False,False,23.13,14.87,True,True,True,True,False,False
AST-03855,change_of_mind,phone,north,low,True,True,False,True,47.51,13,True,True,True,True,False,False,17.1,12.16,True,True,True,True,False,False
AST-03856,wrong_item,email,south,high,True,False,False,True,100.08,35,True,True,True,True,True,False,21.59,16.32,True,True,False,True,False,False
AST-03857,change_of_mind,email,london,high,True,True,False,False,43.07,49,True,True,True,True,False,False,24.15,18.12,True,False,True,True,True,True
AST-03858,damaged_item,phone,london,medium,False,False,False,False,57.76,12,False,True,False,False,True,False,13.34,9.16,True,True,True,True,False,False
AST-03859,missing_refund,email,london,high,False,False,False,False,74.13,20,False,True,False,False,True,False,22.61,14.63,True,False,False,True,False,True
AST-03860,change_of_mind,chat,north,low,False,True,False,False,27.98,56,True,True,True,True,False,False,10.11,6.56,True,True,True,True,False,False
AST-03861,late_delivery,phone,midlands,medium,False,False,False,False,24.43,31,False,True,False,False,False,False,19.44,12.42,True,True,False,True,False,False
AST-03862,late_delivery,chat,midlands,high,True,False,False,True,29.11,50,True,True,True,True,False,False,27.23,21.46,True,True,True,True,False,False
AST-03863,change_of_mind,email,midlands,medium,False,False,False,False,11.77,48,False,True,False,False,False,False,16.9,10.96,True,True,True,True,False,False
AST-03864,damaged_item,phone,london,high,False,False,False,False,15.73,22,False,True,False,False,True,False,26.94,19.09,False,True,True,True,True,False
AST-03865,missing_refund,email,london,low,False,False,False,False,10.91,35,False,True,False,False,True,False,13.17,8.47,False,True,True,True,True,False
AST-03866,missing_refund,email,south,medium,False,False,False,False,61.39,73,False,True,False,False,True,False,16.48,10.09,True,False,True,True,False,True
AST-03867,late_delivery,phone,south,high,False,False,True,False,79.58,25,False,True,False,False,False,False,29.16,18.78,True,True,True,True,False,False
AST-03868,change_of_mind,email,london,low,True,True,False,False,13.79,122,True,True,True,True,False,False,12.91,7.56,False,True,True,True,True,False
AST-03869,late_delivery,chat,south,medium,False,False,False,False,62.37,16,False,True,False,False,False,False,18.8,10.27,True,True,False,True,True,False
AST-03870,warranty,phone,london,low,False,False,False,False,20.96,43,True,True,True,True,False,False,17.54,11.2,True,True,True,True,False,False
AST-03871,change_of_mind,email,south,medium,False,False,False,False,97.0,40,False,True,False,False,False,False,18.45,10.67,True,True,True,True,False,False
AST-03872,late_delivery,phone,south,medium,False,False,False,False,110.07,85,False,True,False,True,False,False,19.47,12.93,False,True,True,True,True,False
AST-03873,damaged_item,chat,south,high,True,False,False,False,51.44,21,True,True,True,True,True,False,23.09,17.81,True,False,True,True,False,True
AST-03874,missing_refund,email,north,low,False,True,False,True,53.36,26,True,True,True,True,True,False,10.96,7.47,True,True,True,True,False,False
AST-03875,change_of_mind,email,london,low,False,False,False,False,135.83,32,False,True,False,True,False,False,13.87,8.63,False,True,True,True,True,False
AST-03876,wrong_item,email,south,low,False,False,False,False,34.73,19,False,True,False,False,True,False,19.99,10.53,True,True,True,True,False,False
AST-03877,warranty,email,south,medium,False,False,False,True,29.46,26,True,True,True,True,False,False,17.36,13.17,True,False,False,True,False,True
AST-03878,missing_refund,chat,midlands,medium,False,False,False,True,27.6,35,False,True,False,False,True,False,21.05,12.15,True,True,True,True,False,False
AST-03879,late_delivery,chat,london,high,True,False,False,False,33.68,9,True,True,True,True,False,False,25.94,18.49,True,True,True,True,False,False
AST-03880,late_delivery,chat,london,high,False,False,False,False,76.36,33,False,True,False,False,False,False,24.57,15.8,True,False,True,True,False,True
AST-03881,change_of_mind,phone,london,low,False,False,False,False,85.99,33,False,True,False,False,False,False,13.32,6.21,True,True,True,True,False,False
AST-03882,late_delivery,chat,south,low,False,False,False,True,12.46,43,False,True,True,True,False,False,17.44,11.08,True,False,True,True,False,True
AST-03883,change_of_mind,phone,south,medium,False,False,False,False,48.51,14,False,True,False,False,False,False,15.97,9.28,True,True,True,True,False,False
AST-03884,wrong_item,email,south,low,False,False,False,True,52.88,26,False,True,False,False,True,False,17.85,8.74,True,True,True,True,False,False
AST-03885,wrong_item,phone,midlands,medium,False,False,False,True,175.14,22,False,True,False,True,True,False,21.66,11.87,True,False,True,True,False,True
AST-03886,change_of_mind,chat,south,medium,False,False,False,True,20.03,37,False,True,True,True,False,False,19.9,12.39,False,True,True,True,True,False
AST-03887,damaged_item,phone,south,medium,False,False,False,False,30.05,28,False,True,False,False,True,False,19.93,13.88,False,True,True,True,True,False
AST-03888,wrong_item,chat,south,medium,False,False,True,True,29.77,26,False,True,False,False,True,False,26.28,15.36,False,False,True,True,True,True
AST-03889,missing_refund,phone,london,high,True,False,True,True,86.06,30,True,True,True,True,True,False,25.17,18.89,False,False,False,True,True,True
AST-03890,change_of_mind,email,south,high,False,True,True,False,12.18,11,True,False,True,True,False,False,30.27,22.31,True,True,True,True,False,False
AST-03891,warranty,email,london,low,False,False,False,False,83.07,27,True,True,True,True,False,False,18.63,13.25,False,True,True,True,True,True
AST-03892,damaged_item,phone,midlands,high,False,False,False,True,50.14,39,False,True,False,False,True,False,24.83,16.07,True,True,True,True,False,False
AST-03893,change_of_mind,chat,midlands,medium,False,False,False,True,27.99,24,False,True,False,False,False,False,25.33,15.31,False,True,True,True,True,False
AST-03894,late_delivery,chat,south,medium,True,False,False,False,59.41,2,True,True,True,True,False,False,20.38,14.4,True,True,True,True,False,False
AST-03895,missing_refund,chat,south,medium,False,False,False,False,37.8,63,False,True,False,False,True,False,14.92,9.21,True,True,True,True,False,False
AST-03896,damaged_item,chat,south,medium,False,False,False,False,49.91,17,False,True,False,False,True,False,22.32,12.92,False,True,False,True,True,False
AST-03897,damaged_item,email,south,low,False,False,False,True,12.09,38,False,True,False,False,True,False,15.16,7.81,True,True,True,True,False,False
AST-03898,damaged_item,chat,london,low,False,False,False,False,15.34,33,False,True,False,False,True,False,16.27,8.39,False,True,True,True,True,False
AST-03899,damaged_item,phone,london,low,False,False,False,False,52.21,56,False,True,False,False,True,False,15.67,8.24,True,True,True,True,False,False
AST-03900,warranty,email,midlands,low,False,False,False,False,61.28,18,True,True,True,True,False,False,12.72,9.14,True,True,True,True,False,False
AST-03901,change_of_mind,chat,north,medium,False,False,False,True,26.9,17,False,True,True,True,False,False,20.4,13.57,True,True,False,True,False,False
AST-03902,wrong_item,chat,south,medium,False,False,False,False,24.07,38,False,True,False,False,True,False,22.81,13.67,False,True,True,True,True,False
AST-03903,change_of_mind,email,south,low,False,False,False,True,71.42,24,False,True,True,True,False,False,15.41,10.82,True,True,True,True,False,False
AST-03904,damaged_item,chat,midlands,low,False,False,True,False,51.31,6,False,True,False,False,True,False,14.6,8.79,True,True,True,True,False,False
AST-03905,wrong_item,email,london,medium,False,False,False,False,27.8,27,False,True,False,False,True,False,14.2,9.12,False,True,False,True,True,False
AST-03906,damaged_item,phone,london,low,False,False,False,False,52.59,12,False,True,False,False,True,False,14.07,7.76,True,True,False,True,False,False
AST-03907,damaged_item,email,midlands,low,False,False,False,True,53.58,29,False,True,False,False,True,False,18.04,9.69,True,True,True,True,False,False
AST-03908,warranty,chat,midlands,low,False,False,False,False,64.07,16,True,True,False,False,False,False,12.54,6.28,True,True,True,True,False,False
AST-03909,wrong_item,chat,midlands,low,False,False,False,False,10.9,59,False,True,False,False,True,False,18.38,10.94,False,True,True,True,True,False
AST-03910,late_delivery,phone,north,high,False,False,False,False,234.25,14,False,True,False,True,False,False,22.06,14.69,True,True,True,True,False,False
AST-03911,change_of_mind,phone,midlands,low,False,False,True,False,14.97,33,False,True,False,False,False,False,14.98,7.07,True,True,True,True,False,False
AST-03912,damaged_item,chat,north,low,False,False,True,False,33.57,4,False,True,False,False,True,False,16.66,9.68,True,True,True,True,False,False
AST-03913,missing_refund,phone,london,medium,False,False,True,False,112.07,34,False,True,False,True,True,False,25.73,14.48,True,False,True,True,False,True
AST-03914,change_of_mind,chat,midlands,low,False,False,False,False,153.0,79,False,True,False,True,False,False,15.95,8.84,True,True,True,True,False,False
AST-03915,change_of_mind,chat,london,low,False,False,True,False,21.08,7,False,True,False,False,False,False,16.37,9.51,False,False,True,True,True,True
AST-03916,late_delivery,email,south,low,True,False,False,False,84.42,28,True,True,True,True,False,False,13.28,9.17,False,True,True,True,True,False
AST-03917,change_of_mind,email,south,low,False,False,False,False,182.49,12,False,True,False,True,False,False,15.27,9.46,True,False,True,True,False,True
AST-03918,change_of_mind,chat,london,low,False,False,False,False,22.47,17,False,True,False,False,False,False,15.66,8.79,True,True,True,True,False,False
AST-03919,damaged_item,phone,midlands,low,True,False,False,True,51.39,29,True,True,True,True,True,False,20.82,13.7,True,True,True,False,False,False
AST-03920,wrong_item,phone,midlands,medium,False,False,False,False,36.02,18,False,True,False,False,True,False,23.74,15.08,False,False,True,True,True,True
AST-03921,damaged_item,email,london,low,False,False,False,True,23.73,28,False,True,False,False,True,False,18.72,10.21,True,True,True,True,False,False
AST-03922,missing_refund,phone,south,high,False,False,False,True,45.15,31,False,True,False,False,True,False,23.49,15.9,False,True,False,True,True,False
AST-03923,warranty,chat,midlands,low,False,False,False,False,45.67,21,True,True,True,True,False,False,16.06,9.54,False,True,False,True,True,False
AST-03924,change_of_mind,chat,london,low,False,False,True,False,107.91,14,False,True,False,True,False,False,17.15,9.42,False,False,True,True,True,True
AST-03925,late_delivery,phone,london,low,False,False,True,False,45.93,43,False,True,False,False,False,False,13.53,7.84,True,True,True,True,False,False
AST-03926,wrong_item,chat,north,low,True,False,False,True,18.66,11,True,True,True,True,True,False,17.3,11.6,True,True,True,True,False,False
AST-03927,late_delivery,email,midlands,medium,False,False,False,True,71.69,7,False,True,True,True,False,False,20.46,15.05,True,True,True,True,False,False
AST-03928,damaged_item,phone,south,high,False,False,True,False,45.85,42,False,True,False,False,True,False,21.43,13.85,True,True,True,True,False,False
AST-03929,wrong_item,phone,north,high,False,False,False,False,37.81,21,False,True,False,False,True,False,29.41,18.99,True,True,True,True,False,False
AST-03930,late_delivery,phone,south,high,False,False,False,False,14.88,85,False,True,False,False,False,False,31.16,21.14,False,True,True,True,True,False
AST-03931,change_of_mind,chat,south,medium,False,False,True,False,29.31,7,False,True,False,False,False,False,26.51,17.6,True,True,True,True,False,False
AST-03932,missing_refund,chat,midlands,medium,False,False,False,True,124.21,50,False,True,True,True,True,False,22.66,15.44,True,True,True,True,False,False
AST-03933,change_of_mind,phone,north,high,False,False,False,False,75.04,42,False,True,False,False,False,False,24.47,16.24,False,False,False,True,True,True
AST-03934,damaged_item,email,north,high,False,False,False,True,26.33,46,False,True,False,False,True,False,26.61,19.19,True,False,True,True,False,True
AST-03935,wrong_item,email,midlands,low,False,False,True,True,79.5,20,False,True,False,False,True,False,25.27,14.25,True,True,True,True,False,False
AST-03936,warranty,email,north,medium,True,False,False,True,29.9,77,True,True,True,True,False,False,21.38,15.35,True,True,True,True,False,False
AST-03937,late_delivery,phone,london,medium,False,True,True,False,27.01,22,True,True,True,True,False,False,21.57,15.85,True,False,True,True,False,True
AST-03938,damaged_item,phone,midlands,medium,False,False,False,True,47.89,78,False,True,False,False,True,False,22.68,14.47,False,True,True,True,True,False
AST-03939,late_delivery,email,midlands,medium,False,False,False,False,36.22,24,False,True,False,False,False,False,21.39,13.87,True,True,True,True,False,False
AST-03940,damaged_item,email,london,low,False,False,True,True,8.32,11,False,True,False,False,True,False,15.23,6.96,False,False,True,True,True,True
AST-03941,damaged_item,chat,london,low,True,False,False,False,43.76,31,True,True,True,True,True,False,14.15,10.02,True,True,True,True,True,False
AST-03942,missing_refund,email,south,medium,False,False,False,True,82.98,30,False,True,False,False,True,False,26.2,15.48,True,True,True,True,False,False
AST-03943,missing_refund,email,midlands,medium,True,False,False,False,23.53,7,True,True,True,True,True,False,19.49,14.44,True,True,True,True,False,False
AST-03944,late_delivery,phone,south,medium,False,False,False,False,30.5,46,False,True,False,False,False,False,17.21,11.64,True,True,False,True,False,False
AST-03945,damaged_item,chat,north,high,False,False,False,True,20.49,41,False,True,False,False,True,False,24.48,15.95,True,True,True,True,False,False
AST-03946,change_of_mind,phone,south,low,False,False,False,False,15.38,28,False,True,False,False,False,False,15.77,8.48,True,False,True,True,False,True
AST-03947,change_of_mind,email,north,medium,False,False,False,True,58.39,31,False,True,False,False,False,False,21.2,14.41,True,True,False,True,True,False
AST-03948,damaged_item,chat,south,high,False,False,False,True,26.64,13,False,True,False,False,True,False,30.0,19.8,True,True,True,True,False,False
AST-03949,late_delivery,phone,midlands,low,False,False,False,False,23.05,67,False,True,False,False,False,False,16.37,8.09,True,True,True,True,False,False
AST-03950,late_delivery,phone,north,low,True,False,False,False,63.79,35,True,True,True,True,False,False,14.22,9.93,True,True,True,True,False,False
AST-03951,change_of_mind,phone,north,high,False,True,False,False,137.88,3,True,True,True,True,False,False,23.35,17.76,True,True,True,True,False,False
AST-03952,change_of_mind,chat,midlands,high,True,False,True,True,33.74,10,True,True,True,True,False,False,37.7,25.81,False,True,True,True,True,False
AST-03953,change_of_mind,email,midlands,medium,False,False,False,False,36.97,39,False,True,False,False,False,False,15.31,11.0,True,True,True,True,False,False
AST-03954,damaged_item,email,south,medium,False,False,True,True,69.72,76,False,True,False,False,True,False,19.68,12.59,True,True,False,True,False,False
AST-03955,wrong_item,chat,south,low,True,False,False,True,35.73,16,True,True,True,True,True,False,20.23,13.06,True,True,True,True,False,False
AST-03956,late_delivery,chat,south,medium,False,False,True,False,20.14,38,False,True,False,False,False,False,23.1,14.85,True,False,True,True,False,True
AST-03957,missing_refund,email,south,low,False,False,False,True,11.86,33,False,True,False,False,True,False,11.86,6.61,True,True,True,True,False,False
AST-03958,damaged_item,chat,south,medium,False,False,True,False,115.78,18,False,True,False,True,True,False,23.41,13.8,True,False,True,True,False,True
AST-03959,change_of_mind,chat,south,high,False,False,True,True,15.33,20,False,True,False,False,False,False,28.42,18.91,False,True,False,True,True,False
AST-03960,missing_refund,email,midlands,medium,False,False,False,False,78.54,30,False,True,False,False,True,False,25.37,16.25,False,True,True,True,True,False
AST-03961,late_delivery,phone,midlands,medium,False,False,False,False,71.6,23,False,True,False,False,False,False,19.58,12.96,True,True,True,True,False,False
AST-03962,missing_refund,chat,south,low,False,False,True,False,119.5,2,False,True,False,True,True,False,14.79,8.89,True,True,True,True,False,False
AST-03963,wrong_item,email,midlands,medium,False,False,False,False,135.34,7,False,True,False,True,True,False,20.62,13.93,True,True,True,True,False,False
AST-03964,wrong_item,chat,south,medium,False,False,False,False,76.55,20,False,True,False,False,True,False,18.54,11.23,False,True,True,True,True,False
AST-03965,wrong_item,chat,london,low,True,False,False,False,50.82,22,True,True,True,True,True,False,12.86,8.28,True,True,True,True,False,False
AST-03966,late_delivery,chat,south,medium,False,False,False,True,150.37,27,False,True,False,True,False,False,22.35,12.25,True,True,True,True,False,False
AST-03967,late_delivery,chat,north,medium,False,False,False,False,77.44,27,False,True,False,False,False,False,19.77,12.02,True,False,True,True,True,True
AST-03968,damaged_item,chat,south,low,False,False,False,False,29.09,26,False,True,False,False,True,False,13.98,6.74,True,True,True,True,False,False
AST-03969,late_delivery,email,midlands,low,False,False,False,False,26.97,9,False,True,False,False,False,False,13.46,7.13,True,True,True,True,False,False
AST-03970,wrong_item,chat,north,medium,False,False,False,True,184.3,9,False,True,True,True,True,False,20.77,14.14,True,True,False,True,True,False
AST-03971,change_of_mind,email,london,medium,False,False,False,False,109.53,42,False,True,False,True,False,False,15.06,7.44,True,True,True,True,False,False
AST-03972,change_of_mind,phone,midlands,medium,True,False,False,True,111.78,10,True,True,True,True,False,False,22.57,16.05,True,True,True,True,False,False
AST-03973,warranty,chat,midlands,low,True,False,False,False,74.85,20,True,True,True,True,False,False,18.52,11.34,False,True,True,True,True,False
AST-03974,change_of_mind,phone,north,low,False,False,False,False,119.79,19,False,True,False,True,False,False,15.15,7.68,True,True,True,True,False,False
AST-03975,damaged_item,email,north,low,False,False,False,False,23.84,67,False,True,False,False,True,False,15.06,9.36,True,True,True,True,False,False
AST-03976,damaged_item,chat,north,low,False,False,True,True,33.14,19,False,True,True,True,True,False,17.12,11.29,True,True,True,True,False,False
AST-03977,wrong_item,chat,midlands,high,False,False,True,False,63.79,1,False,True,False,False,True,False,27.38,18.32,True,True,False,True,False,False
AST-03978,missing_refund,chat,south,low,False,False,False,False,27.84,61,False,True,False,False,True,False,18.07,10.45,True,False,True,True,False,True
AST-03979,change_of_mind,chat,london,low,True,False,False,True,43.73,11,True,True,True,True,False,False,18.03,11.42,True,True,True,True,False,False
AST-03980,missing_refund,chat,south,medium,False,False,True,True,118.13,19,False,True,False,True,True,False,22.78,14.41,False,False,True,True,True,True
AST-03981,wrong_item,email,south,high,True,False,False,True,31.07,13,True,True,True,True,True,False,27.27,21.05,False,False,False,True,True,True
AST-03982,wrong_item,phone,south,low,False,False,False,True,46.65,45,False,True,False,False,True,False,18.93,10.36,True,True,True,True,False,False
AST-03983,late_delivery,chat,london,medium,False,False,False,False,16.39,17,False,True,False,False,False,False,23.66,13.01,True,True,True,True,False,False
AST-03984,late_delivery,chat,north,high,False,False,False,False,21.05,48,False,True,False,False,False,False,24.17,16.48,False,False,True,True,True,True
AST-03985,wrong_item,chat,midlands,medium,False,False,False,False,48.47,56,False,True,False,False,True,False,21.32,13.07,True,False,True,True,False,True
AST-03986,missing_refund,chat,midlands,medium,False,False,True,False,28.31,13,False,False,False,False,True,False,24.59,13.32,False,True,False,True,True,False
AST-03987,damaged_item,phone,south,medium,False,False,False,True,45.24,21,False,True,False,False,True,False,20.02,12.01,True,True,True,True,False,False
AST-03988,damaged_item,chat,london,low,True,False,False,True,47.04,11,True,True,True,True,True,False,18.41,11.09,True,True,True,True,False,False
AST-03989,damaged_item,chat,south,low,False,False,False,False,91.05,35,False,True,False,False,True,False,10.06,4.0,True,True,True,True,False,False
AST-03990,warranty,chat,north,low,False,False,False,False,32.72,7,True,True,True,True,False,False,11.63,8.14,True,True,True,True,False,False
AST-03991,missing_refund,email,midlands,low,False,False,False,False,35.91,91,False,True,False,False,True,False,14.43,8.59,True,True,True,True,False,False
AST-03992,late_delivery,phone,north,medium,False,False,True,False,56.86,2,False,True,False,False,False,False,26.5,15.45,False,True,True,True,True,False
AST-03993,late_delivery,phone,london,low,False,False,False,False,114.18,46,False,True,False,True,False,False,15.78,9.08,True,True,True,True,False,False
AST-03994,wrong_item,email,north,medium,False,False,True,True,29.61,24,False,True,True,True,True,False,28.55,18.24,False,True,True,True,True,False
AST-03995,missing_refund,chat,london,high,False,False,False,True,52.42,24,False,True,False,False,True,False,28.38,19.43,False,False,True,True,True,True
AST-03996,missing_refund,phone,north,medium,False,False,True,False,37.08,37,False,True,False,False,True,False,26.81,16.56,False,False,True,True,True,True
AST-03997,change_of_mind,chat,london,low,False,False,False,False,38.12,42,False,True,False,False,False,False,16.31,8.08,True,True,True,True,False,False
AST-03998,change_of_mind,chat,midlands,medium,False,False,False,False,52.64,56,False,True,False,False,False,False,21.12,12.74,False,True,True,True,True,False
AST-03999,warranty,phone,south,high,False,False,False,False,27.6,19,True,True,True,True,False,False,23.21,19.05,True,True,True,True,False,False
AST-04000,late_delivery,email,north,medium,False,False,False,True,59.65,4,False,True,False,False,False,False,18.2,11.22,True,True,True,True,False,True
AST-04001,damaged_item,chat,london,low,False,False,False,False,92.71,64,False,True,False,False,True,False,13.37,6.26,True,True,True,True,False,False
AST-04002,late_delivery,email,north,low,False,False,False,False,21.63,18,False,True,False,False,False,False,10.92,5.45,False,True,True,True,True,False
AST-04003,wrong_item,email,south,medium,False,False,False,False,105.61,8,False,True,False,True,True,False,21.54,12.79,True,True,True,True,False,False
AST-04004,change_of_mind,chat,south,medium,False,False,False,True,26.46,40,False,True,True,True,False,False,23.25,14.96,False,True,True,True,True,False
AST-04005,missing_refund,phone,south,low,True,False,False,False,64.72,16,True,True,True,True,True,False,16.84,10.21,False,True,True,True,True,False
AST-04006,damaged_item,chat,london,medium,False,False,False,False,143.49,62,False,True,False,True,True,False,22.63,14.81,True,True,True,True,False,False
AST-04007,wrong_item,phone,north,low,True,False,False,False,21.01,37,True,True,True,True,True,False,15.0,11.65,True,True,True,True,False,False
AST-04008,wrong_item,email,midlands,medium,False,False,False,True,73.52,36,False,True,False,False,True,False,19.37,12.68,True,True,True,True,False,False
AST-04009,late_delivery,phone,london,low,False,False,False,False,82.53,57,False,True,False,False,False,False,15.53,8.43,True,True,True,True,False,False
AST-04010,late_delivery,phone,london,low,False,False,False,False,76.12,32,False,True,False,False,False,False,16.02,9.6,True,True,True,True,False,False
AST-04011,late_delivery,phone,midlands,high,False,False,False,False,102.15,9,False,True,False,True,False,False,21.53,15.24,True,True,True,True,True,False
AST-04012,damaged_item,chat,south,low,False,False,False,True,27.89,51,False,True,False,False,True,False,21.43,10.48,True,True,False,True,True,False
AST-04013,damaged_item,phone,midlands,low,False,False,False,False,71.96,12,False,True,False,False,True,False,11.24,4.26,True,True,False,True,False,False
AST-04014,missing_refund,chat,london,medium,False,False,False,False,35.42,103,False,True,False,False,True,False,19.72,13.07,True,True,True,True,False,False
AST-04015,change_of_mind,email,south,low,False,False,False,False,9.11,41,False,True,False,False,False,False,10.8,4.83,True,True,True,True,False,False
AST-04016,late_delivery,phone,north,high,False,False,False,False,53.25,35,False,True,False,False,False,False,22.43,14.52,False,True,True,True,True,False
AST-04017,wrong_item,phone,north,high,False,False,False,False,40.35,79,False,True,False,False,True,False,24.77,16.68,False,True,True,True,True,False
AST-04018,late_delivery,chat,north,low,False,False,False,False,65.91,14,False,True,False,False,False,False,8.06,4.0,False,True,True,True,True,False
AST-04019,damaged_item,chat,north,low,False,False,False,True,24.52,27,False,True,False,False,True,False,20.17,12.3,True,True,False,True,False,False
AST-04020,late_delivery,phone,south,low,False,False,False,False,71.33,54,False,True,False,False,False,False,13.83,7.61,True,True,True,True,False,False
AST-04021,change_of_mind,email,london,low,False,False,False,True,37.02,2,False,True,False,False,False,False,14.67,8.46,True,True,True,True,False,False
AST-04022,late_delivery,phone,london,medium,False,False,False,False,17.03,11,False,True,False,False,False,False,20.5,13.47,True,True,True,True,False,False
AST-04023,damaged_item,chat,london,low,False,False,False,False,26.86,41,False,True,False,False,True,False,10.45,6.62,True,True,False,True,False,False
AST-04024,wrong_item,email,south,medium,False,False,True,False,21.13,61,False,True,False,False,True,False,20.87,12.27,True,False,True,True,False,True
AST-04025,change_of_mind,phone,london,low,False,False,True,False,14.64,5,False,True,False,False,False,False,12.38,7.29,True,True,True,True,False,False
AST-04026,change_of_mind,email,south,high,False,False,True,False,45.42,39,False,True,False,False,False,False,27.26,19.42,False,False,False,True,True,True
AST-04027,change_of_mind,chat,london,low,False,False,False,False,73.87,20,False,True,False,False,False,False,18.89,10.36,True,True,False,True,False,False
AST-04028,wrong_item,email,south,high,False,False,False,False,53.76,54,False,True,False,False,True,False,21.06,14.0,True,True,True,True,True,False
AST-04029,change_of_mind,phone,north,low,False,False,False,True,29.17,31,False,True,False,False,False,False,13.82,6.23,True,False,True,True,False,True
AST-04030,change_of_mind,chat,midlands,medium,False,False,True,False,82.35,34,False,False,False,False,False,False,18.82,12.41,True,False,True,True,False,True
AST-04031,change_of_mind,email,north,medium,False,False,True,True,50.9,6,False,True,False,False,False,False,25.98,16.45,False,True,True,True,True,False
AST-04032,change_of_mind,phone,london,low,False,True,False,True,26.76,18,True,True,True,True,False,False,16.44,11.02,True,True,True,True,False,False
AST-04033,change_of_mind,email,south,medium,False,False,False,False,40.41,14,False,True,False,False,False,False,18.32,10.89,True,False,True,True,False,True
AST-04034,missing_refund,chat,north,high,False,False,False,True,46.66,44,False,True,False,False,True,False,31.36,21.13,True,True,True,True,False,False
AST-04035,late_delivery,email,london,low,False,False,False,True,81.11,32,False,True,False,False,False,False,17.77,8.77,True,True,True,True,False,False
AST-04036,change_of_mind,chat,london,medium,False,False,False,False,17.91,75,False,True,False,False,False,False,20.47,11.84,True,True,False,True,False,False
AST-04037,late_delivery,chat,midlands,high,False,False,False,False,30.37,39,False,True,False,False,False,False,23.48,17.0,False,True,True,True,True,False
AST-04038,late_delivery,phone,midlands,low,True,False,False,True,73.02,23,True,True,True,True,False,False,16.94,9.95,False,True,True,True,True,False
AST-04039,damaged_item,chat,south,medium,False,False,False,True,37.12,22,False,False,False,False,True,False,20.21,12.63,True,False,True,True,False,True
AST-04040,warranty,chat,london,medium,False,False,False,True,23.04,40,True,True,True,True,False,False,20.59,12.84,True,True,True,True,False,False
AST-04041,change_of_mind,email,north,medium,False,False,False,False,44.43,43,False,True,False,False,False,False,16.05,9.93,True,False,False,True,False,True
AST-04042,missing_refund,chat,london,high,False,True,False,True,43.83,9,True,True,True,True,True,False,25.47,16.84,True,False,True,True,True,True
AST-04043,missing_refund,chat,london,low,False,True,False,False,41.91,15,True,True,True,True,True,False,15.7,10.41,False,True,True,True,True,False
AST-04044,late_delivery,email,north,medium,False,False,False,True,29.97,28,False,True,False,False,False,False,22.46,12.88,False,True,True,True,True,False
AST-04045,late_delivery,chat,south,medium,False,False,False,False,90.77,13,False,True,False,False,False,False,23.78,15.25,True,True,True,True,False,False
AST-04046,late_delivery,chat,london,low,False,False,False,False,29.66,27,False,True,False,False,False,False,18.95,11.02,True,True,True,True,False,False
AST-04047,change_of_mind,chat,south,low,False,False,False,True,11.96,7,False,True,False,False,False,False,19.62,10.72,True,True,True,True,False,False
AST-04048,damaged_item,email,london,medium,False,False,False,True,30.86,92,False,True,True,True,True,False,18.06,11.36,True,True,True,True,False,False
AST-04049,late_delivery,chat,london,low,False,False,False,True,14.41,35,False,True,False,False,False,False,13.43,7.36,True,True,True,True,False,False
AST-04050,wrong_item,chat,london,high,False,False,False,True,43.6,28,False,True,False,False,True,False,28.25,18.48,True,True,True,True,False,False
AST-04051,wrong_item,email,north,low,False,False,False,False,160.68,18,False,True,False,True,True,False,16.72,9.25,True,True,True,True,False,False
AST-04052,damaged_item,chat,london,high,False,False,False,False,42.27,7,False,True,False,False,True,False,23.45,15.12,False,True,False,True,True,False
AST-04053,warranty,email,london,medium,False,False,False,False,33.55,6,True,True,True,True,False,False,24.78,17.22,False,True,True,True,True,False
AST-04054,damaged_item,email,midlands,low,False,False,False,False,23.59,11,False,True,False,False,True,False,8.32,4.27,True,True,True,True,False,False
AST-04055,wrong_item,phone,london,high,False,True,True,True,111.86,14,True,True,True,True,True,False,23.4,15.86,True,False,True,True,False,True
AST-04056,change_of_mind,phone,south,medium,False,False,False,True,19.91,46,False,False,False,False,False,False,22.67,13.87,True,True,True,True,False,False
AST-04057,warranty,chat,south,low,False,False,False,True,74.87,19,True,True,True,True,False,False,16.73,9.29,True,True,True,True,False,False
AST-04058,wrong_item,chat,north,low,False,False,False,False,55.72,57,False,True,False,False,True,False,18.18,10.55,False,True,True,True,True,False
AST-04059,late_delivery,chat,north,high,False,False,False,False,84.54,14,False,True,False,False,False,False,25.82,16.6,False,True,True,True,True,False
AST-04060,late_delivery,phone,midlands,low,False,False,False,False,39.11,21,False,True,False,False,False,False,14.01,7.77,False,True,True,True,True,False
